date,fname,year,month,day,net,station,flag,tt,date_time,weight,amplitude,phase
20220201,CA.CEST.S,2022,2,1,CA,CEST,1,8619.51,2022-02-01T02:23:39.510000,0.8154411315917969,20165332.763671875,S
20220201,CA.CEST.S,2022,2,1,CA,CEST,1,9036.02,2022-02-01T02:30:36.020000,0.7462756037712097,26130763.305664062,S
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,5726.97,2022-02-01T01:35:26.970000,0.5080244541168213,6090562.286376953,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7385.78,2022-02-01T02:03:05.780000,0.7775325775146484,4104305968.75,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7685.63,2022-02-01T02:08:05.630000,0.3548358380794525,4497614.776611328,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7815.62,2022-02-01T02:10:15.620000,0.9012781977653503,50519555.17578125,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,8621.35,2022-02-01T02:23:41.350000,0.450838178396225,12061184.020996094,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,9036.66,2022-02-01T02:30:36.660000,0.7798705101013184,10203966.918945312,P
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7390.51,2022-02-01T02:03:10.510000,0.42119041085243225,4104305968.75,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7630.51,2022-02-01T02:07:10.510000,0.3089008331298828,6385414.489746094,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7690.16,2022-02-01T02:08:10.160000,0.5930042862892151,4209290.740966797,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7820.43,2022-02-01T02:10:20.430000,0.4632505774497986,50519555.17578125,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,8624.91,2022-02-01T02:23:44.910000,0.5933876037597656,12061184.020996094,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,9041.29,2022-02-01T02:30:41.290000,0.7095245718955994,10203966.918945312,S
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7385.8,2022-02-01T02:03:05.800000,0.9177405834197998,4639979906.25,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7815.549999999999,2022-02-01T02:10:15.550000,0.859890341758728,46795464.599609375,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,8015.91,2022-02-01T02:13:35.910000,0.3071122169494629,4822058.9599609375,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,8620.43,2022-02-01T02:23:40.430000,0.6169838905334473,9126263.427734375,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,8720.71,2022-02-01T02:25:20.710000,0.707228422164917,5665460.9375,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,9036.619999999999,2022-02-01T02:30:36.620000,0.9531242251396179,11674119.812011719,P
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,5735.37,2022-02-01T01:35:35.370000,0.3382169008255005,8134160.461425781,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,6838.7,2022-02-01T01:53:58.700000,0.3560369908809662,8126593.26171875,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7390.98,2022-02-01T02:03:10.980000,0.7060166597366333,4639979906.25,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7657.969999999999,2022-02-01T02:07:37.970000,0.34333527088165283,5470194.732666016,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7820.49,2022-02-01T02:10:20.490000,0.7769119143486023,46795464.599609375,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,8625.04,2022-02-01T02:23:45.040000,0.7778645157814026,6621880.157470703,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,8722.25,2022-02-01T02:25:22.250000,0.5207880735397339,5589058.9599609375,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,9041.41,2022-02-01T02:30:41.410000,0.6500342488288879,11674119.812011719,S
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,7385.8099999999995,2022-02-01T02:03:05.810000,0.9436289668083191,3975754250.0,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,8620.58,2022-02-01T02:23:40.580000,0.46992138028144836,8941181.640625,P
20220201,CA.CORG.P,2022,2,1,CA,CORG,1,9036.619999999999,2022-02-01T02:30:36.620000,0.8912099599838257,9612420.8984375,P
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7390.75,2022-02-01T02:03:10.750000,0.618049681186676,3975754250.0,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,7820.43,2022-02-01T02:10:20.430000,0.42945393919944763,38037219.23828125,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,8625.04,2022-02-01T02:23:45.040000,0.6649888157844543,8586506.34765625,S
20220201,CA.CORG.S,2022,2,1,CA,CORG,1,9041.43,2022-02-01T02:30:41.430000,0.7457369565963745,8856985.534667969,S
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7385.2,2022-02-01T02:03:05.200000,0.9526461362838745,19305052000.0,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7814.9400000000005,2022-02-01T02:10:14.940000,0.961159348487854,161216173.828125,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8307.3,2022-02-01T02:18:27.300000,0.7745471596717834,9087421.325683594,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8619.79,2022-02-01T02:23:39.790000,0.5936040878295898,29468105.46875,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,9035.9,2022-02-01T02:30:35.900000,0.9425308704376221,20878491.943359375,P
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,5729.38,2022-02-01T01:35:29.380000,0.5328630805015564,15934050.170898438,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7389.09,2022-02-01T02:03:09.090000,0.8524729013442993,19305052000.0,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7628.45,2022-02-01T02:07:08.450000,0.3204353153705597,13477278.686523438,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7656.1900000000005,2022-02-01T02:07:36.190000,0.5169033408164978,7234960.998535156,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,7818.719999999999,2022-02-01T02:10:18.720000,0.8640891909599304,161216173.828125,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8211.71,2022-02-01T02:16:51.710000,0.3612460196018219,6832312.5,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8311.31,2022-02-01T02:18:31.310000,0.4781220853328705,9087421.325683594,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,8623.18,2022-02-01T02:23:43.180000,0.8686960339546204,29468105.46875,S
20220201,CA.CSOR.S,2022,2,1,CA,CSOR,1,9039.57,2022-02-01T02:30:39.570000,0.9150400161743164,20878491.943359375,S
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,5724.75,2022-02-01T01:35:24.750000,0.36068195104599,19073859.619140625,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7385.21,2022-02-01T02:03:05.210000,0.9299483299255371,24042533125.0,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7656.17,2022-02-01T02:07:36.170000,0.5741199254989624,13300345.703125,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,7814.95,2022-02-01T02:10:14.950000,0.9469002485275269,243917324.21875,P
20220201,CA.CSOR.P,2022,2,1,CA,CSOR,1,8120.45,2022-02-01T02:15:20.450000,0.6135444045066833,11966864.196777344,P
