1.533754	42.434492	CA	ARBS	XXK	2.145
1.254059	42.598651	CA	CEST	XXK	1.325
1.316531	42.229088	CA	CORG	XXK	0.72
1.132743	42.374429	CA	CSOR	XXK	1.227
2.1046	42.7149	FR	CARF	XXK	1.22
2.1064	42.9031	FR	FNEB	XXK	0.6
1.5723	42.8233	FR	GENF	XXK	0.96
1.5461	42.5237	FR	PAND	XXK	1.84
1.1883	42.759	FR	SALF	XXK	0.903
2.040357	42.387612	FR	VALC	XXK	1.56
