2022 02 01 01 35 20.602 42.5979   1.0815   0.000  9.53   11 114.835  1.302      1
2022 02 01 02 03  0.158 42.5291   1.4527   3.704 12.50   20  77.751  0.937      2
2022 02 01 02 07 59.487 42.5340   1.4200   3.000  9.18   13 187.384  0.319      3
2022 02 01 02 10  9.668 42.5361   1.4416   3.863 10.82   20  77.751  0.356      4
2022 02 01 02 15 49.975 42.5383   1.4861   1.000  9.46    9 222.747  1.560      5
2022 02 01 02 20 32.779 42.5391   1.4146   0.000 11.00    5 131.764  1.373      6
2022 02 01 02 23 34.189 42.5329   1.4290   3.650  9.59   15 123.947  0.377      7
2022 02 01 02 30 30.453 42.5322   1.4315   5.000  9.63   16  77.751  0.370      8
