17.2168 119.10997393839952 1
38.3168 119.10997393839952 2
31.5538 196.8424888130434 1
60.5638 196.8424888130434 2
5.2168 39.81430646066288 1
11.0268 39.81430646066288 2
38.6638 274.2196596638573 1
76.7138 274.2196596638573 2
0.8268 10.163147811492175 1
2.7368 10.163147811492175 2
27.4658 184.60954789660195 1
51.4658 184.60954789660195 2
21.9168 136.61922206586488 1
38.9368 136.61922206586488 2
16.1368 98.08981698653288 1
28.7468 98.08981698653288 2
38.0968 248.9775537517076 1
69.9958 248.9775537517076 2
32.1568 191.4161764088912 1
57.3568 191.4161764088912 2
36.5438 227.4973321857999 1
56.5568 183.31032799950395 2
31.0668 183.31032799950395 1
31.0968 177.9850689163854 1
54.2368 177.9850689163854 2
6.8438 20.50470716677672 2
3.1738 20.50470716677672 1
21.9238 131.39112258364054 1
45.9038 131.39112258364054 2
12.9138 75.53887481684815 1
42.5468 148.35188351126172 2
23.5968 148.35188351126172 1
5.4568 34.35078818069972 1
11.0968 34.35078818069972 2
0.4383 10.61319750320281 1
2.4683 10.61319750320281 2
16.7383 116.00671002118105 1
38.0283 116.00671002118105 2
4.7683 35.08055528856095 1
10.4483 35.08055528856095 2
30.9853 189.80371052100494 1
59.8953 189.80371052100494 2
38.2453 264.9365346731895 1
76.4553 264.9365346731895 2
27.0583 175.02249813658707 1
50.9883 175.02249813658707 2
21.2883 127.96383963475624 1
37.5883 127.96383963475624 2
15.4183 96.32878136888768 1
28.2683 96.32878136888768 2
36.9773 252.16426376056154 1
56.9483 197.28443779190664 2
31.6583 197.28443779190664 1
35.9353 233.91206545200555 1
30.7083 190.0836644068136 1
56.6083 190.0836644068136 2
29.8483 184.7877570106673 1
53.6883 184.7877570106673 2
2.8253 30.659238838631456 1
5.9553 30.659238838631456 2
44.2753 140.85073164096062 2
12.5453 86.01953958669094 1
43.0683 156.7331658773631 2
22.9083 156.7331658773631 1
4.8183 42.524862986303795 1
10.5483 42.524862986303795 2
17.6883 119.10997393839952 1
37.5283 119.10997393839952 2
31.9353 196.8424888130434 1
5.2383 39.81430646066288 1
11.4483 39.81430646066288 2
38.8953 274.2196596638573 1
48.0353 274.2196596638573 2
0.7983 10.163147811492175 1
2.4483 10.163147811492175 2
29.3883 184.60954789660195 1
51.7683 184.60954789660195 2
39.3283 136.61922206586488 2
22.1183 136.61922206586488 1
15.9083 98.08981698653288 1
28.9583 98.08981698653288 2
38.6283 248.9775537517076 1
70.3873 248.9775537517076 2
32.2883 191.4161764088912 1
57.2283 191.4161764088912 2
36.2953 227.4973321857999 1
64.5353 227.4973321857999 2
31.3083 183.31032799950395 1
30.5283 177.9850689163854 1
54.5283 177.9850689163854 2
3.4953 20.50470716677672 1
6.7353 20.50470716677672 2
22.0453 131.39112258364054 1
13.1753 75.53887481684815 1
23.2553 75.53887481684815 2
43.8883 148.35188351126172 2
23.5683 148.35188351126172 1
5.8383 34.35078818069972 1
10.8583 34.35078818069972 2
