Origin Time;RMS;lats;longs;depths;Uncertainty;Max_Hor_Error;Min_Hor_Error;Ellipse_Az;No_phases;Az_gap;Max_Dist;Min Dist
02/01/2022, 01:35:15.775338;0.330305;42.616423;0.762047;23.886719;4.076423855731595;2.934824995229423;1.5672089536886626;99.09296732106063;9;292.327;0.6274998518865824;0.3427395579100815
02/01/2022, 02:03:00.276594;0.192742;42.500311;1.461898;5.297852;1.6397252027550855;0.7361204499098928;0.5984671974653616;160.1416434934476;20;60.244;0.6152951583726592;0.06594122790726085
02/01/2022, 02:07:59.286577;0.255444;42.495173;1.475853;8.005859;2.059721939638659;1.285378671921683;0.8125384920789784;107.41145091379413;13;83.2742;0.34079882188450883;0.05867686770329172
02/01/2022, 02:10:10.055630;0.198916;42.502366;1.458136;4.563477;1.8576216899819624;0.7225660076787711;0.5966907462266254;165.72999761072438;20;60.614;0.6160820647778382;0.06790093961871836
02/01/2022, 02:15:51.026382;1.28214;42.533877;1.524597;-1.954102;0.6437642742144674;0.7961777183492014;0.6938263269417021;87.07196672829434;10;116.537;0.33714667684287286;0.018988186455207487
02/01/2022, 02:23:34.412547;0.243438;42.500311;1.472769;6.21582;1.7472418456806806;0.9134679507839868;0.7210771452621526;119.73980957107669;15;78.5215;0.5080420636507915;0.058516608593117005
02/01/2022, 02:30:30.755345;0.218346;42.500311;1.474255;6.491211;1.587713228810813;0.7564383743630342;0.7061485780690966;147.38728466043608;16;57.6957;0.5070483132762513;0.05751359520603584
02/01/2022, 02:32:47.025582;0.676376;42.386253;1.412542;-1.816406;3.4084288386893657;3.5551928257341174;1.6343106170081043;6.634017289361367;6;295.521;0.4100402902890097;0.1677360700063261
02/01/2022, 01:35:15.775338;0.330305;42.616423;0.762047;23.886719;4.076423855731595;2.934824995229423;1.5672089536886626;99.09296732106063;9;292.327;0.6274998518865824;0.3427395579100815
